CN,ZCTA
E0102,76366
E0102,76367
E0102,76377
E0102,76379
E0102,76389
E0103,73041
E0103,73564
E0103,73651
E0103,73661
E0104,73716
E0104,73717
E0104,73722
E0104,73726
E0104,73731
E0104,73746
E0104,73758
E0104,73860
E0104,76253
E0105,73625
E0105,73626
E0105,73627
E0105,73628
E0105,73638
E0105,73644
E0105,73647
E0105,73650
E0105,73654
E0106,73645
E0106,73662
E0106,73666
E0106,73673
E0108,73056
E0108,73701
E0108,73703
E0108,73705
E0108,73718
E0108,73719
E0108,73720
E0108,73727
E0108,73728
E0108,73730
E0108,73733
E0108,73735
E0108,73736
E0108,73738
E0108,73739
E0108,73741
E0108,73742
E0108,73743
E0108,73749
E0108,73753
E0108,73754
E0108,73759
E0108,73760
E0108,73761
E0108,73766
E0108,73768
E0108,73771
E0108,73773
E0108,74630
E0108,74636
E0108,74640
E0109,73724
E0109,73729
E0109,73737
E0109,73747
E0109,73755
E0109,73763
E0109,73838
E0110,73667
E0110,73801
E0110,73832
E0110,73835
E0110,73840
E0110,73841
E0110,73842
E0110,73852
E0110,73853
E0110,73857
E0110,73858
E0110,73859
E0111,73834
E0111,73843
E0111,73848
E0111,73851
E0111,73855
E0111,79024
E0112,73844
E0112,73901
E0112,73932
E0112,73938
E0112,73939
E0112,73942
E0112,73944
E0112,73945
E0112,73950
E0112,73951
E0113,73933
E0113,73937
E0113,73946
E0113,73947
E0113,79022
E0113,79051
E0113,79087
E0113,87560
E0113,87565
E0113,87569
E0113,87583
E0113,87701
E0113,87711
E0113,87712
E0113,87715
E0113,87723
E0113,87728
E0113,87729
E0113,87730
E0113,87731
E0113,87732
E0113,87733
E0113,87735
E0113,87736
E0113,87740
E0113,87743
E0113,87745
E0113,87746
E0113,87747
E0113,87750
E0113,87752
E0113,87753
E0113,88121
E0113,88401
E0113,88410
E0113,88414
E0113,88415
E0113,88416
E0113,88418
E0113,88419
E0113,88421
E0113,88422
E0113,88424
E0113,88426
E0113,88427
E0113,88430
E0113,88431
E0113,88434
E0113,88436
E0114,73931
E0114,73949
E0114,79001
E0114,79005
E0114,79007
E0114,79013
E0114,79018
E0114,79029
E0114,79033
E0114,79036
E0114,79044
E0114,79045
E0114,79054
E0114,79057
E0114,79059
E0114,79061
E0114,79065
E0114,79070
E0114,79078
E0114,79079
E0114,79080
E0114,79083
E0114,79084
E0114,79085
E0114,79086
E0114,79093
E0114,79095
E0114,79096
E0114,79097
E0114,79105
E0114,79226
E0114,79237
E0114,79239
E0114,79240
E0114,79245
E0114,79251
E0114,79261
E0114,88411
E0115,74002
E0115,74003
E0115,74006
E0115,74022
E0115,74029
E0115,74048
E0115,74051
E0115,74056
E0115,74061
E0115,74083
E0115,74084
E0116,74001
E0116,74008
E0116,74010
E0116,74011
E0116,74012
E0116,74014
E0116,74015
E0116,74016
E0116,74017
E0116,74019
E0116,74021
E0116,74033
E0116,74034
E0116,74036
E0116,74037
E0116,74038
E0116,74039
E0116,74041
E0116,74044
E0116,74047
E0116,74050
E0116,74053
E0116,74055
E0116,74060
E0116,74063
E0116,74066
E0116,74070
E0116,74071
E0116,74072
E0116,74073
E0116,74080
E0116,74082
E0116,74103
E0116,74104
E0116,74105
E0116,74106
E0116,74107
E0116,74108
E0116,74110
E0116,74112
E0116,74114
E0116,74115
E0116,74116
E0116,74117
E0116,74119
E0116,74120
E0116,74126
E0116,74127
E0116,74128
E0116,74129
E0116,74130
E0116,74131
E0116,74132
E0116,74133
E0116,74134
E0116,74135
E0116,74136
E0116,74137
E0116,74145
E0116,74146
E0116,74429
E0116,74436
E0116,74454
E0116,74458
E0116,74477
E0116,74833
E0117,74020
E0117,74035
E0117,74054
E0117,74081
E0118,74023
E0118,74026
E0118,74028
E0118,74030
E0118,74046
E0118,74052
E0118,74068
E0118,74079
E0118,74824
E0118,74834
E0118,74869
E0118,74881
E0120,72747
E0120,74027
E0120,74042
E0120,74301
E0120,74331
E0120,74332
E0120,74340
E0120,74342
E0120,74343
E0120,74344
E0120,74346
E0120,74349
E0120,74350
E0120,74366
E0120,74367
E0120,74370
E0121,74330
E0121,74337
E0121,74338
E0121,74347
E0121,74352
E0121,74359
E0121,74361
E0121,74364
E0121,74365
E0121,74368
E0121,74427
E0121,74441
E0121,74451
E0121,74452
E0121,74457
E0121,74464
E0121,74471
E0121,74964
E0121,74965
E0122,74333
E0122,74339
E0122,74354
E0122,74358
E0122,74360
E0122,74363
E0122,74369
E0123,74401
E0123,74403
E0123,74422
E0123,74423
E0123,74426
E0123,74428
E0123,74432
E0123,74434
E0123,74446
E0123,74450
E0123,74455
E0123,74459
E0123,74463
E0123,74467
E0123,74468
E0123,74469
E0124,74521
E0124,74523
E0124,74536
E0124,74540
E0124,74543
E0124,74549
E0124,74560
E0124,74563
E0124,74567
E0124,74571
E0124,74574
E0124,74577
E0124,74578
E0124,74943
E0124,74949
E0125,74425
E0125,74430
E0125,74442
E0125,74501
E0125,74522
E0125,74528
E0125,74546
E0125,74547
E0125,74553
E0125,74554
E0125,74565
E0125,74570
E0125,74845
E0125,74850
E0126,74462
E0126,74472
E0126,74552
E0126,74561
E0126,74941
E0126,74944
E0127,74525
E0127,74555
E0127,74557
E0127,74569
E0127,74576
E0128,74531
E0128,74820
E0128,74825
E0128,74826
E0128,74836
E0128,74842
E0128,74843
E0128,74844
E0128,74849
E0128,74867
E0128,74871
E0128,74872
E0129,74530
E0129,74534
E0129,74535
E0129,74538
E0129,74556
E0129,74572
E0130,74558
E0130,74562
E0130,74722
E0130,74724
E0130,74727
E0130,74728
E0130,74734
E0130,74735
E0130,74736
E0130,74738
E0130,74740
E0130,74743
E0130,74745
E0130,74750
E0130,74754
E0130,74755
E0130,74756
E0130,74759
E0130,74760
E0130,74761
E0130,74764
E0130,74766
E0130,74963
E0131,74601
E0131,74604
E0131,74631
E0131,74632
E0131,74633
E0131,74637
E0131,74641
E0131,74643
E0131,74644
E0131,74646
E0131,74647
E0131,74650
E0131,74652
E0131,74653
E0132,75001
E0132,75101
E0132,75105
E0132,75114
E0132,75119
E0132,75126
E0132,75142
E0132,75149
E0132,75150
E0132,75152
E0132,75155
E0132,75157
E0132,75158
E0132,75159
E0132,75160
E0132,75161
E0132,75180
E0132,75181
E0132,75182
E0132,75201
E0132,75202
E0132,75204
E0132,75205
E0132,75206
E0132,75207
E0132,75209
E0132,75210
E0132,75212
E0132,75214
E0132,75215
E0132,75217
E0132,75218
E0132,75219
E0132,75220
E0132,75223
E0132,75225
E0132,75226
E0132,75227
E0132,75228
E0132,75229
E0132,75230
E0132,75231
E0132,75235
E0132,75238
E0132,75240
E0132,75243
E0132,75244
E0132,75246
E0132,75247
E0132,75248
E0132,75251
E0132,75253
E0132,75254
E0132,75270
E0132,75390
E0132,76623
E0133,75002
E0133,75006
E0133,75007
E0133,75009
E0133,75010
E0133,75013
E0133,75023
E0133,75024
E0133,75025
E0133,75032
E0133,75034
E0133,75035
E0133,75040
E0133,75041
E0133,75042
E0133,75043
E0133,75044
E0133,75048
E0133,75056
E0133,75068
E0133,75069
E0133,75070
E0133,75071
E0133,75074
E0133,75075
E0133,75078
E0133,75080
E0133,75081
E0133,75082
E0133,75087
E0133,75088
E0133,75089
E0133,75093
E0133,75094
E0133,75098
E0133,75132
E0133,75164
E0133,75166
E0133,75173
E0133,75189
E0133,75234
E0133,75252
E0133,75287
E0133,75407
E0133,75409
E0133,75424
E0133,75442
E0133,75454
E0134,75050
E0134,75051
E0134,75052
E0134,75054
E0134,76001
E0134,76002
E0134,76006
E0134,76010
E0134,76011
E0134,76012
E0134,76013
E0134,76014
E0134,76015
E0134,76016
E0134,76017
E0134,76018
E0134,76060
E0134,76063
E0134,76120
E0135,75065
E0135,76201
E0135,76205
E0135,76207
E0135,76208
E0135,76209
E0135,76210
E0135,76227
E0135,76249
E0135,76259
E0135,76266
E0136,75090
E0136,75092
E0136,75413
E0136,75414
E0136,75418
E0136,75438
E0136,75439
E0136,75447
E0136,75459
E0136,75475
E0136,75476
E0136,75479
E0136,75488
E0136,75489
E0136,75490
E0136,75491
E0136,75495
E0136,76233
E0136,76245
E0136,76264
E0136,76268
E0136,76273
E0137,75102
E0137,75109
E0137,75110
E0137,75144
E0137,75153
E0137,76626
E0137,76639
E0137,76641
E0137,76679
E0137,76681
E0138,75103
E0138,75117
E0138,75127
E0138,75140
E0138,75169
E0138,75410
E0138,75440
E0138,75451
E0138,75494
E0138,75497
E0138,75652
E0138,75654
E0138,75667
E0138,75686
E0138,75701
E0138,75702
E0138,75703
E0138,75704
E0138,75705
E0138,75706
E0138,75707
E0138,75708
E0138,75709
E0138,75750
E0138,75754
E0138,75756
E0138,75757
E0138,75758
E0138,75759
E0138,75762
E0138,75763
E0138,75765
E0138,75766
E0138,75770
E0138,75771
E0138,75773
E0138,75780
E0138,75783
E0138,75784
E0138,75789
E0138,75790
E0138,75791
E0138,75792
E0139,75104
E0139,75115
E0139,75116
E0139,75125
E0139,75134
E0139,75137
E0139,75141
E0139,75146
E0139,75154
E0139,75165
E0139,75167
E0139,75172
E0139,75203
E0139,75208
E0139,75211
E0139,75216
E0139,75224
E0139,75232
E0139,75233
E0139,75236
E0139,75237
E0139,75241
E0139,75249
E0139,76041
E0139,76064
E0139,76065
E0139,76084
E0139,76651
E0140,75124
E0140,75143
E0140,75147
E0140,75148
E0140,75156
E0140,75163
E0140,75751
E0140,75752
E0140,75764
E0140,75778
E0140,75779
E0140,75785
E0140,75801
E0140,75803
E0140,75831
E0140,75832
E0140,75835
E0140,75839
E0140,75840
E0140,75844
E0140,75846
E0140,75848
E0140,75849
E0140,75851
E0140,75853
E0140,75855
E0140,75856
E0140,75859
E0140,75860
E0140,75861
E0140,75925
E0140,76693
E0141,75135
E0141,75401
E0141,75402
E0141,75422
E0141,75423
E0141,75428
E0141,75433
E0141,75449
E0141,75452
E0141,75453
E0141,75469
E0141,75472
E0141,75474
E0141,75496
E0142,75411
E0142,75415
E0142,75416
E0142,75421
E0142,75432
E0142,75435
E0142,75436
E0142,75441
E0142,75446
E0142,75460
E0142,75462
E0142,75468
E0142,75470
E0142,75473
E0142,75477
E0142,75486
E0142,75492
E0143,75412
E0143,75417
E0143,75426
E0143,75550
E0143,75554
E0144,75420
E0144,75431
E0144,75437
E0144,75448
E0144,75450
E0144,75455
E0144,75457
E0144,75471
E0144,75478
E0144,75480
E0144,75481
E0144,75482
E0144,75487
E0144,75493
E0144,75558
E0144,75568
E0144,75571
E0145,75562
E0145,75601
E0145,75602
E0145,75603
E0145,75604
E0145,75605
E0145,75630
E0145,75631
E0145,75633
E0145,75638
E0145,75639
E0145,75640
E0145,75641
E0145,75642
E0145,75643
E0145,75644
E0145,75645
E0145,75647
E0145,75650
E0145,75651
E0145,75656
E0145,75657
E0145,75661
E0145,75662
E0145,75668
E0145,75669
E0145,75670
E0145,75672
E0145,75682
E0145,75683
E0145,75684
E0145,75691
E0145,75692
E0145,75693
E0145,75755
E0146,75681
E0146,75760
E0146,75788
E0146,75935
E0146,75937
E0146,75943
E0146,75946
E0146,75954
E0146,75961
E0146,75962
E0146,75964
E0146,75965
E0146,75973
E0146,75974
E0146,75975
E0146,75978
E0147,75833
E0147,75850
E0147,75852
E0147,77831
E0147,77855
E0147,77864
E0147,77865
E0147,77871
E0147,77872
E0147,77876
E0148,75838
E0148,76642
E0148,76653
E0148,76667
E0148,76678
E0148,76686
E0148,76687
E0149,75845
E0149,75847
E0149,75858
E0149,75901
E0149,75904
E0149,75926
E0149,75929
E0149,75939
E0149,75941
E0149,75944
E0149,75949
E0149,75969
E0149,75976
E0149,75980
E0150,75862
E0150,75934
E0150,75960
E0150,77320
E0150,77326
E0150,77334
E0150,77335
E0150,77340
E0150,77342
E0150,77350
E0150,77351
E0150,77359
E0150,77360
E0150,77364
E0150,77367
E0150,77368
E0150,77374
E0150,77376
E0151,70631
E0151,75928
E0151,75931
E0151,75932
E0151,75933
E0151,75951
E0151,75956
E0151,75966
E0151,75977
E0151,77585
E0151,77611
E0151,77612
E0151,77613
E0151,77614
E0151,77615
E0151,77616
E0151,77619
E0151,77622
E0151,77625
E0151,77627
E0151,77629
E0151,77630
E0151,77632
E0151,77640
E0151,77642
E0151,77651
E0151,77655
E0151,77656
E0151,77657
E0151,77659
E0151,77660
E0151,77661
E0151,77662
E0151,77663
E0151,77665
E0151,77701
E0151,77702
E0151,77703
E0151,77705
E0151,77706
E0151,77707
E0151,77708
E0151,77713
E0152,75936
E0152,75938
E0152,75942
E0152,75979
E0152,77624
E0152,77664
E0153,76008
E0153,76009
E0153,76020
E0153,76028
E0153,76031
E0153,76033
E0153,76035
E0153,76036
E0153,76044
E0153,76048
E0153,76049
E0153,76050
E0153,76055
E0153,76058
E0153,76059
E0153,76061
E0153,76070
E0153,76082
E0153,76093
E0153,76102
E0153,76103
E0153,76104
E0153,76105
E0153,76106
E0153,76107
E0153,76108
E0153,76109
E0153,76110
E0153,76111
E0153,76112
E0153,76114
E0153,76115
E0153,76116
E0153,76117
E0153,76119
E0153,76123
E0153,76126
E0153,76127
E0153,76129
E0153,76132
E0153,76133
E0153,76134
E0153,76135
E0153,76140
E0153,76164
E0153,76179
E0153,76462
E0153,76476
E0153,76627
E0153,76636
E0153,76652
E0154,76021
E0154,76022
E0154,76034
E0154,76039
E0154,76040
E0154,76051
E0154,76052
E0154,76053
E0154,76054
E0154,76092
E0154,76118
E0154,76131
E0154,76137
E0154,76148
E0154,76177
E0154,76180
E0154,76182
E0154,76244
E0154,76248
E0154,76262
E0155,76043
E0155,76077
E0156,76067
E0156,76449
E0156,76453
E0156,76472
E0156,76484
E0156,76486
E0157,76073
E0157,76426
E0157,76431
E0158,76228
E0158,76230
E0158,76251
E0158,76261
E0158,76270
E0159,76239
E0159,76250
E0159,76252
E0159,76265
E0161,76363
E0161,76371
E0161,76380
E0161,79505
E0161,79529
E0161,79539
E0162,76370
E0162,76372
E0162,76374
E0163,73530
E0163,76364
E0163,76373
E0163,76384
E0163,79225
E0163,79227
E0163,79247
E0163,79252
E0164,76401
E0164,76402
E0164,76433
E0164,76436
E0164,76445
E0164,76446
E0164,76457
E0164,76463
E0164,76634
E0164,76637
E0164,76649
E0164,76665
E0164,76671
E0164,76690
E0165,76430
E0165,76483
E0165,76491
E0165,79503
E0165,79508
E0165,79510
E0165,79519
E0165,79525
E0165,79530
E0165,79533
E0165,79536
E0165,79541
E0165,79553
E0165,79562
E0165,79563
E0165,79566
E0165,79567
E0165,79601
E0165,79602
E0165,79603
E0165,79605
E0165,79606
E0165,79607
E0165,79699
E0166,76432
E0166,76801
E0166,76802
E0166,76823
E0166,76827
E0166,76828
E0166,76857
E0166,76871
E0166,76873
E0166,76878
E0166,76890
E0167,76435
E0167,76437
E0167,76443
E0167,76448
E0167,76454
E0167,76466
E0167,76469
E0167,76470
E0167,76471
E0167,76475
E0167,76525
E0167,76528
E0167,76538
E0167,76566
E0167,76596
E0167,76597
E0167,76598
E0167,76599
E0167,76825
E0167,76834
E0167,76836
E0167,76842
E0167,76844
E0167,76845
E0167,76852
E0167,76858
E0167,76864
E0167,76869
E0167,76872
E0167,76877
E0167,76882
E0167,76884
E0167,76887
E0167,79504
E0167,79538
E0168,76442
E0168,76444
E0168,76452
E0168,76455
E0168,76474
E0168,76870
E0170,76501
E0170,76502
E0170,76504
E0170,76508
E0170,76513
E0170,76518
E0170,76519
E0170,76534
E0170,76554
E0170,76557
E0170,76569
E0170,76571
E0170,76579
E0171,76520
E0171,76556
E0171,76567
E0171,76570
E0171,76577
E0171,76656
E0171,76661
E0171,76680
E0171,77987
E0171,78951
E0172,76522
E0172,76539
E0172,76541
E0172,76542
E0172,76543
E0172,76544
E0172,76548
E0172,76549
E0172,76550
E0172,76559
E0172,76824
E0172,76853
E0172,78608
E0173,76524
E0173,76561
E0173,76621
E0173,76622
E0173,76624
E0173,76628
E0173,76630
E0173,76631
E0173,76632
E0173,76633
E0173,76635
E0173,76638
E0173,76640
E0173,76643
E0173,76645
E0173,76648
E0173,76650
E0173,76654
E0173,76655
E0173,76657
E0173,76660
E0173,76664
E0173,76666
E0173,76670
E0173,76673
E0173,76676
E0173,76682
E0173,76685
E0173,76689
E0173,76691
E0173,76692
E0173,76701
E0173,76704
E0173,76705
E0173,76706
E0173,76707
E0173,76708
E0173,76710
E0173,76711
E0173,76712
E0173,76798
E0174,76531
E0174,76565
E0175,76511
E0175,76523
E0175,76527
E0175,76530
E0175,76537
E0175,76573
E0175,76574
E0175,76578
E0175,78602
E0175,78610
E0175,78612
E0175,78613
E0175,78615
E0175,78616
E0175,78617
E0175,78619
E0175,78620
E0175,78621
E0175,78622
E0175,78626
E0175,78628
E0175,78633
E0175,78634
E0175,78640
E0175,78641
E0175,78642
E0175,78644
E0175,78645
E0175,78648
E0175,78650
E0175,78652
E0175,78653
E0175,78655
E0175,78656
E0175,78659
E0175,78660
E0175,78661
E0175,78662
E0175,78664
E0175,78665
E0175,78666
E0175,78669
E0175,78670
E0175,78676
E0175,78681
E0175,78701
E0175,78702
E0175,78703
E0175,78704
E0175,78705
E0175,78712
E0175,78717
E0175,78719
E0175,78721
E0175,78722
E0175,78723
E0175,78724
E0175,78725
E0175,78726
E0175,78727
E0175,78728
E0175,78729
E0175,78730
E0175,78731
E0175,78732
E0175,78733
E0175,78734
E0175,78735
E0175,78736
E0175,78737
E0175,78738
E0175,78739
E0175,78741
E0175,78742
E0175,78744
E0175,78745
E0175,78746
E0175,78747
E0175,78748
E0175,78749
E0175,78750
E0175,78751
E0175,78752
E0175,78753
E0175,78754
E0175,78756
E0175,78757
E0175,78758
E0175,78759
E0175,78953
E0175,78957
E0176,76629
E0176,77801
E0176,77802
E0176,77803
E0176,77807
E0176,77808
E0176,77836
E0176,77837
E0176,77840
E0176,77845
E0176,77853
E0176,77856
E0176,77857
E0176,77859
E0176,77861
E0176,77867
E0176,77878
E0176,77879
E0178,76821
E0178,76861
E0178,76865
E0178,76866
E0178,76875
E0178,76888
E0178,76901
E0178,76903
E0178,76904
E0178,76905
E0178,76908
E0178,76930
E0178,76932
E0178,76934
E0178,76935
E0178,76936
E0178,76937
E0178,76939
E0178,76940
E0178,76941
E0178,76945
E0178,76949
E0178,76953
E0178,76955
E0178,76957
E0178,76958
E0179,76837
E0179,76841
E0179,76848
E0179,76849
E0179,76854
E0179,76856
E0179,76859
E0179,76862
E0179,76874
E0180,76943
E0180,76950
E0180,78851
E0180,78871
E0180,79781
E0180,79942
E0181,77014
E0181,77038
E0181,77040
E0181,77041
E0181,77060
E0181,77064
E0181,77065
E0181,77066
E0181,77067
E0181,77068
E0181,77069
E0181,77070
E0181,77073
E0181,77086
E0181,77088
E0181,77090
E0181,77095
E0181,77355
E0181,77362
E0181,77363
E0181,77375
E0181,77377
E0181,77379
E0181,77429
E0181,77433
E0181,77445
E0181,77446
E0181,77447
E0181,77484
E0182,77032
E0182,77039
E0182,77050
E0182,77327
E0182,77328
E0182,77336
E0182,77338
E0182,77339
E0182,77345
E0182,77346
E0182,77357
E0182,77365
E0182,77369
E0182,77371
E0182,77372
E0182,77396
E0182,77519
E0183,77058
E0183,77059
E0183,77062
E0183,77510
E0183,77511
E0183,77517
E0183,77518
E0183,77539
E0183,77546
E0183,77550
E0183,77551
E0183,77554
E0183,77563
E0183,77565
E0183,77568
E0183,77573
E0183,77577
E0183,77586
E0183,77590
E0183,77591
E0183,77598
E0183,77617
E0183,77623
E0183,77650
E0184,77301
E0184,77302
E0184,77303
E0184,77304
E0184,77306
E0184,77316
E0184,77318
E0184,77331
E0184,77354
E0184,77356
E0184,77358
E0184,77373
E0184,77378
E0184,77380
E0184,77381
E0184,77382
E0184,77384
E0184,77385
E0184,77386
E0184,77388
E0184,77389
E0185,77406
E0185,77417
E0185,77420
E0185,77430
E0185,77435
E0185,77436
E0185,77437
E0185,77443
E0185,77444
E0185,77448
E0185,77451
E0185,77453
E0185,77455
E0185,77459
E0185,77461
E0185,77464
E0185,77467
E0185,77469
E0185,77471
E0185,77477
E0185,77478
E0185,77479
E0185,77481
E0185,77485
E0185,77488
E0185,77498
E0186,77414
E0186,77415
E0186,77419
E0186,77422
E0186,77428
E0186,77432
E0186,77440
E0186,77456
E0186,77457
E0186,77458
E0186,77465
E0186,77468
E0186,77480
E0186,77482
E0186,77483
E0186,77486
E0186,77515
E0186,77531
E0186,77534
E0186,77541
E0186,77566
E0186,77961
E0186,77970
E0187,77412
E0187,77418
E0187,77434
E0187,77442
E0187,77454
E0187,77460
E0187,77466
E0187,77470
E0187,77473
E0187,77474
E0187,77475
E0187,78933
E0187,78934
E0187,78935
E0187,78938
E0187,78943
E0187,78950
E0187,78962
E0188,77426
E0188,77830
E0188,77833
E0188,77835
E0188,77868
E0188,77873
E0188,77880
E0188,78931
E0189,77502
E0189,77503
E0189,77504
E0189,77505
E0189,77506
E0189,77507
E0189,77536
E0189,77571
E0189,77587
E0190,77514
E0190,77520
E0190,77521
E0190,77523
E0190,77530
E0190,77532
E0190,77533
E0190,77535
E0190,77538
E0190,77560
E0190,77561
E0190,77562
E0190,77564
E0190,77575
E0190,77580
E0190,77597
E0191,77901
E0191,77904
E0191,77905
E0191,77951
E0191,77954
E0191,77957
E0191,77960
E0191,77962
E0191,77963
E0191,77968
E0191,77969
E0191,77971
E0191,77973
E0191,77974
E0191,77976
E0191,77977
E0191,77978
E0191,77979
E0191,77982
E0191,77983
E0191,77988
E0191,77990
E0191,77991
E0191,77993
E0191,78141
E0191,78164
E0192,78002
E0192,78004
E0192,78006
E0192,78009
E0192,78015
E0192,78016
E0192,78023
E0192,78027
E0192,78039
E0192,78052
E0192,78056
E0192,78059
E0192,78066
E0192,78069
E0192,78070
E0192,78073
E0192,78101
E0192,78108
E0192,78109
E0192,78112
E0192,78113
E0192,78114
E0192,78116
E0192,78121
E0192,78143
E0192,78147
E0192,78148
E0192,78150
E0192,78152
E0192,78154
E0192,78160
E0192,78161
E0192,78163
E0192,78201
E0192,78202
E0192,78203
E0192,78204
E0192,78205
E0192,78207
E0192,78208
E0192,78209
E0192,78210
E0192,78211
E0192,78212
E0192,78213
E0192,78214
E0192,78215
E0192,78216
E0192,78217
E0192,78218
E0192,78219
E0192,78220
E0192,78221
E0192,78222
E0192,78223
E0192,78224
E0192,78225
E0192,78226
E0192,78227
E0192,78228
E0192,78229
E0192,78230
E0192,78231
E0192,78232
E0192,78233
E0192,78234
E0192,78235
E0192,78236
E0192,78237
E0192,78238
E0192,78239
E0192,78240
E0192,78242
E0192,78243
E0192,78244
E0192,78245
E0192,78247
E0192,78248
E0192,78249
E0192,78250
E0192,78251
E0192,78252
E0192,78253
E0192,78254
E0192,78255
E0192,78256
E0192,78257
E0192,78258
E0192,78259
E0192,78260
E0192,78261
E0192,78263
E0192,78264
E0192,78266
E0193,78001
E0193,78003
E0193,78013
E0193,78014
E0193,78017
E0193,78021
E0193,78057
E0193,78061
E0193,78063
E0193,78827
E0193,78830
E0193,78832
E0193,78833
E0193,78834
E0193,78836
E0193,78837
E0193,78839
E0193,78840
E0193,78843
E0193,78852
E0193,78860
E0193,78861
E0193,78873
E0193,78877
E0193,78881
E0193,78883
E0193,78884
E0193,78886
E0194,78005
E0194,78008
E0194,78011
E0194,78012
E0194,78026
E0194,78050
E0194,78064
E0194,78065
E0195,78010
E0195,78024
E0195,78025
E0195,78028
E0195,78029
E0195,78055
E0195,78058
E0195,78631
E0195,78828
E0195,78880
E0195,78885
E0196,77950
E0196,78007
E0196,78022
E0196,78060
E0196,78071
E0196,78072
E0196,78075
E0196,78102
E0196,78104
E0196,78107
E0196,78125
E0196,78142
E0196,78146
E0196,78162
E0196,78330
E0196,78332
E0196,78335
E0196,78336
E0196,78339
E0196,78340
E0196,78341
E0196,78342
E0196,78343
E0196,78349
E0196,78351
E0196,78352
E0196,78353
E0196,78355
E0196,78357
E0196,78358
E0196,78359
E0196,78362
E0196,78363
E0196,78368
E0196,78370
E0196,78372
E0196,78373
E0196,78374
E0196,78375
E0196,78376
E0196,78377
E0196,78379
E0196,78380
E0196,78382
E0196,78383
E0196,78384
E0196,78385
E0196,78387
E0196,78389
E0196,78390
E0196,78391
E0196,78393
E0196,78401
E0196,78402
E0196,78404
E0196,78405
E0196,78406
E0196,78407
E0196,78408
E0196,78409
E0196,78410
E0196,78411
E0196,78412
E0196,78413
E0196,78414
E0196,78415
